"country.code","cc3","country","flow","primary","secondary","tretiary","value"
"MU","MUS","Mauritius","Imports","Fuels and mining products","Fuels",NA,674.76173
"MU","MUS","Mauritius","Imports","Iron and steel",NA,NA,94.315248
"MU","MUS","Mauritius","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",86.099886
"MU","MUS","Mauritius","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",2.74022
"MU","MUS","Mauritius","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",397.5066
"MU","MUS","Mauritius","Imports","Machinery and transport equipment","Transport equipment","Automotive products",238.221855
"MU","MUS","Mauritius","Imports","Textiles",NA,NA,234.165533
"MX","MEX","Mexico","Exports","Agricultural Products","Food","Fish",980.248
"MX","MEX","Mexico","Exports","Agricultural Products","Food","Other food products",25225.491
"MX","MEX","Mexico","Exports","Agricultural Products","Raw materials",NA,1161.107
"MX","MEX","Mexico","Exports","Chemicals","Other chemicals",NA,12297.39
"MX","MEX","Mexico","Exports","Chemicals","Pharmaceuticals",NA,2118.596
"MX","MEX","Mexico","Exports","Clothing",NA,NA,4475.218
"MX","MEX","Mexico","Exports","Fuels and mining products","Fuels",NA,22581.933
"MX","MEX","Mexico","Exports","Fuels and mining products","Non-ferrous metals",NA,4190.39
"MX","MEX","Mexico","Exports","Fuels and mining products","Ores and other minerals",NA,5431.9
"MX","MEX","Mexico","Exports","Iron and steel",NA,NA,3550.61
"MX","MEX","Mexico","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",21040.796
"MX","MEX","Mexico","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",3316.586
"MX","MEX","Mexico","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",38864.864
"MX","MEX","Mexico","Exports","Machinery and transport equipment","Other machinery",NA,64575.623
"MX","MEX","Mexico","Exports","Machinery and transport equipment","Transport equipment","Automotive products",96985.883
"MX","MEX","Mexico","Exports","Machinery and transport equipment","Transport equipment","Other transport equipment",10922.418
"MX","MEX","Mexico","Exports","Other manufactures","Miscellaneous manufactures",NA,12845.894
"MX","MEX","Mexico","Exports","Other manufactures","Personal and household goods",NA,8363.454
"MX","MEX","Mexico","Exports","Other manufactures","Scientific and controlling instruments",NA,13453.535
"MX","MEX","Mexico","Exports","Other semi-manufactures",NA,NA,16424.963
"MX","MEX","Mexico","Exports","Textiles",NA,NA,2571.089
"MX","MEX","Mexico","Imports","Agricultural Products","Food","Fish",782.521181
"MX","MEX","Mexico","Imports","Agricultural Products","Food","Other food products",23372.418754
"MX","MEX","Mexico","Imports","Agricultural Products","Raw materials",NA,4203.48562
"MX","MEX","Mexico","Imports","Chemicals","Other chemicals",NA,38430.313987
"MX","MEX","Mexico","Imports","Chemicals","Pharmaceuticals",NA,5453.569366
"MX","MEX","Mexico","Imports","Clothing",NA,NA,3884.289971
"MX","MEX","Mexico","Imports","Fuels and mining products","Fuels",NA,27123.160145
"MX","MEX","Mexico","Imports","Fuels and mining products","Non-ferrous metals",NA,7274.730749
"MX","MEX","Mexico","Imports","Fuels and mining products","Ores and other minerals",NA,1803.81026
"MX","MEX","Mexico","Imports","Iron and steel",NA,NA,11290.357471
"MX","MEX","Mexico","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",17931.718402
"MX","MEX","Mexico","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",18743.659893
"MX","MEX","Mexico","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",28696.754505
"MX","MEX","Mexico","Imports","Machinery and transport equipment","Other machinery",NA,78175.756129
"MX","MEX","Mexico","Imports","Machinery and transport equipment","Transport equipment","Automotive products",45975.744196
"MX","MEX","Mexico","Imports","Machinery and transport equipment","Transport equipment","Other transport equipment",7391.041003
"MX","MEX","Mexico","Imports","Other manufactures","Miscellaneous manufactures",NA,16641.614585
"MX","MEX","Mexico","Imports","Other manufactures","Personal and household goods",NA,4712.473081
"MX","MEX","Mexico","Imports","Other manufactures","Scientific and controlling instruments",NA,13613.589861
"MX","MEX","Mexico","Imports","Other semi-manufactures",NA,NA,30778.258611
"MX","MEX","Mexico","Imports","Textiles",NA,NA,6693.538375
"MD","MDA","Moldova","Exports","Chemicals","Pharmaceuticals",NA,76.112254
"MD","MDA","Moldova","Exports","Clothing",NA,NA,229.184332
"MD","MDA","Moldova","Exports","Fuels and mining products","Fuels",NA,10.058404
"MD","MDA","Moldova","Exports","Iron and steel",NA,NA,2.450562
"MD","MDA","Moldova","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",0.928922
"MD","MDA","Moldova","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",0.235032
"MD","MDA","Moldova","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",3.756959
"MD","MDA","Moldova","Exports","Machinery and transport equipment","Transport equipment","Automotive products",8.999257
"MD","MDA","Moldova","Exports","Textiles",NA,NA,53.165097
"MD","MDA","Moldova","Imports","Chemicals","Pharmaceuticals",NA,193.489812
"MD","MDA","Moldova","Imports","Clothing",NA,NA,77.544687
"MD","MDA","Moldova","Imports","Fuels and mining products","Fuels",NA,458.367
"MD","MDA","Moldova","Imports","Iron and steel",NA,NA,100.612377
"MD","MDA","Moldova","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",31.445849
"MD","MDA","Moldova","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",11.151013
"MD","MDA","Moldova","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",84.677931
"MD","MDA","Moldova","Imports","Machinery and transport equipment","Transport equipment","Automotive products",154.720339
"MD","MDA","Moldova","Imports","Textiles",NA,NA,207.750816
"MN","MNG","Mongolia","Exports","Chemicals","Pharmaceuticals",NA,0.058055
"MN","MNG","Mongolia","Exports","Clothing",NA,NA,26.811215
"MN","MNG","Mongolia","Exports","Fuels and mining products","Fuels",NA,949.731897
"MN","MNG","Mongolia","Exports","Iron and steel",NA,NA,0.285039
"MN","MNG","Mongolia","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",0.527034
"MN","MNG","Mongolia","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",2.507747
"MN","MNG","Mongolia","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",0.712791
"MN","MNG","Mongolia","Exports","Machinery and transport equipment","Transport equipment","Automotive products",10.732692
"MN","MNG","Mongolia","Exports","Textiles",NA,NA,6.631871
"MN","MNG","Mongolia","Imports","Chemicals","Pharmaceuticals",NA,74.631282
"MN","MNG","Mongolia","Imports","Clothing",NA,NA,27.921602
"MN","MNG","Mongolia","Imports","Fuels and mining products","Fuels",NA,874.470121
"MN","MNG","Mongolia","Imports","Iron and steel",NA,NA,182.759989
"MN","MNG","Mongolia","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",62.203492
"MN","MNG","Mongolia","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",7.242055
"MN","MNG","Mongolia","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",113.776222
"MN","MNG","Mongolia","Imports","Machinery and transport equipment","Transport equipment","Automotive products",318.352811
"MN","MNG","Mongolia","Imports","Textiles",NA,NA,27.798144
"ME","MNE","Montenegro","Exports","Chemicals","Pharmaceuticals",NA,7.378875
"ME","MNE","Montenegro","Exports","Clothing",NA,NA,1.064411
"ME","MNE","Montenegro","Exports","Fuels and mining products","Fuels",NA,52.304726
"ME","MNE","Montenegro","Exports","Iron and steel",NA,NA,23.417815
"ME","MNE","Montenegro","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",0.76424
"ME","MNE","Montenegro","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",0.075566
"ME","MNE","Montenegro","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",1.186218
"ME","MNE","Montenegro","Exports","Machinery and transport equipment","Transport equipment","Automotive products",4.063266
"ME","MNE","Montenegro","Exports","Textiles",NA,NA,0.180283
"ME","MNE","Montenegro","Imports","Chemicals","Pharmaceuticals",NA,74.553849
"ME","MNE","Montenegro","Imports","Clothing",NA,NA,64.479168
"ME","MNE","Montenegro","Imports","Fuels and mining products","Fuels",NA,221.714996
"ME","MNE","Montenegro","Imports","Iron and steel",NA,NA,45.955852
"ME","MNE","Montenegro","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",27.208215
"ME","MNE","Montenegro","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",2.609657
"ME","MNE","Montenegro","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",69.415137
"ME","MNE","Montenegro","Imports","Machinery and transport equipment","Transport equipment","Automotive products",124.648605
"ME","MNE","Montenegro","Imports","Textiles",NA,NA,17.000329
"MS","MSR","Montserrat","Exports","Chemicals","Pharmaceuticals",NA,0.009958
"MS","MSR","Montserrat","Exports","Clothing",NA,NA,0.002059
"MS","MSR","Montserrat","Exports","Fuels and mining products","Fuels",NA,1.7e-05
"MS","MSR","Montserrat","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",0.104972
"MS","MSR","Montserrat","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",0.018068
"MS","MSR","Montserrat","Exports","Machinery and transport equipment","Transport equipment","Automotive products",0.010908
"MS","MSR","Montserrat","Exports","Textiles",NA,NA,0.000245
"MS","MSR","Montserrat","Imports","Chemicals","Pharmaceuticals",NA,0.21285
"MS","MSR","Montserrat","Imports","Clothing",NA,NA,0.243523
"MS","MSR","Montserrat","Imports","Fuels and mining products","Fuels",NA,7.82665
"MS","MSR","Montserrat","Imports","Iron and steel",NA,NA,0.502309
"MS","MSR","Montserrat","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",0.992044
"MS","MSR","Montserrat","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",0.018465
"MS","MSR","Montserrat","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",1.183732
"MS","MSR","Montserrat","Imports","Machinery and transport equipment","Transport equipment","Automotive products",2.126092
"MS","MSR","Montserrat","Imports","Textiles",NA,NA,0.310827
"MA","MAR","Morocco","Exports","Chemicals","Pharmaceuticals",NA,103.968728
"MA","MAR","Morocco","Exports","Clothing",NA,NA,2796.538481
"MA","MAR","Morocco","Exports","Fuels and mining products","Fuels",NA,441.567777
"MA","MAR","Morocco","Exports","Iron and steel",NA,NA,56.89191
"MA","MAR","Morocco","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",38.182873
"MA","MAR","Morocco","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",430.32282
"MA","MAR","Morocco","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",29.775318
"MA","MAR","Morocco","Exports","Machinery and transport equipment","Transport equipment","Automotive products",2663.786015
"MA","MAR","Morocco","Exports","Textiles",NA,NA,406.670785
"MA","MAR","Morocco","Imports","Chemicals","Pharmaceuticals",NA,590.762112
"MA","MAR","Morocco","Imports","Clothing",NA,NA,354.554838
"MA","MAR","Morocco","Imports","Fuels and mining products","Fuels",NA,6790.520501
"MA","MAR","Morocco","Imports","Iron and steel",NA,NA,1341.412043
"MA","MAR","Morocco","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",401.898693
